System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic,Year,Month,Day,Day_of_Week,Quarter,Temperature_Difference,Power_Index
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.0,98.0,No failure,2016,11,4,4,4,9.968722723305177,72438.39287318461
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,21.9,101.0,No failure,2016,11,5,5,4,9.968722723305177,33753.20859410091
47,B,L,300.0643584521385,310.03308117544367,1475.0,48.6,110.52423968684133,No failure,2016,11,6,6,4,9.968722723305177,71685.0
47,B,L,300.0643584521385,310.03308117544367,1389.0,46.9,110.52423968684133,No failure,2016,11,8,1,4,9.968722723305177,65144.1
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.8,108.0,No failure,2016,11,7,0,4,9.968722723305177,50552.75077107351
47,A,L,302.3,311.2,1386.0,39.9,110.52423968684133,No failure,2017,2,5,6,1,8.899999999999977,55301.4
47,B,M,300.0643584521385,310.03308117544367,1577.0,29.8,110.52423968684133,No failure,2017,2,8,2,1,9.968722723305177,46994.6
47,A,M,302.3,311.3,1444.0,39.9,110.52423968684133,No failure,2017,5,20,5,2,9.0,57615.6
47,A,L,302.2,311.3,1554.0,39.9,110.52423968684133,No failure,2017,5,21,6,2,9.100000000000023,62004.6
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.8,120.0,No failure,2017,5,22,0,2,9.968722723305177,50552.75077107351
47,B,H,300.0643584521385,310.03308117544367,1692.0,28.2,110.52423968684133,No failure,2017,8,22,1,3,9.968722723305177,47714.4
47,B,L,300.0643584521385,310.03308117544367,1682.0,34.4,110.52423968684133,No failure,2017,8,19,5,3,9.968722723305177,57860.799999999996
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.1,129.0,No failure,2017,8,24,3,3,9.968722723305177,52556.36589309777
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.8,131.0,No failure,2017,11,28,1,4,9.968722723305177,73671.3867944303
47,B,L,300.0643584521385,310.03308117544367,1434.0,40.3,110.52423968684133,No failure,2017,11,27,0,4,9.968722723305177,57790.2
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.6,135.0,No failure,2018,3,20,1,1,9.968722723305177,48703.25988920497
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.1,137.0,No failure,2018,3,17,5,1,9.968722723305177,51015.12349154065
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.7,140.0,No failure,2018,3,17,5,1,9.968722723305177,82764.71696361732
47,B,L,300.0643584521385,310.03308117544367,1586.0,35.1,110.52423968684133,No failure,2018,6,11,0,2,9.968722723305177,55668.600000000006
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.9,144.0,No failure,2018,6,10,6,2,9.968722723305177,70743.02623147178
47,A,L,302.1,311.2,1422.0,39.9,110.52423968684133,No failure,2018,6,13,2,2,9.099999999999966,56737.799999999996
47,B,H,300.0643584521385,310.03308117544367,1598.0,37.9,110.52423968684133,No failure,2018,6,11,0,2,9.968722723305177,60564.2
47,B,L,300.0643584521385,310.03308117544367,1454.0,59.2,110.52423968684133,Power Failure,2018,6,12,1,2,9.968722723305177,86076.8
47,B,L,300.0643584521385,310.03308117544367,1519.0,39.3,110.52423968684133,No failure,2018,9,20,3,3,9.968722723305177,59696.7
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.7,157.0,No failure,2018,12,19,2,4,9.968722723305177,85847.20176673155
47,B,M,300.0643584521385,310.03308117544367,1406.0,48.8,110.52423968684133,No failure,2019,2,24,6,1,9.968722723305177,68612.8
47,B,L,300.0643584521385,310.03308117544367,1492.0,45.0,110.52423968684133,No failure,2019,2,24,6,1,9.968722723305177,67140.0
47,A,L,302.1,311.2,1369.0,39.9,110.52423968684133,No failure,2019,2,22,4,1,9.099999999999966,54623.1
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,166.0,No failure,2019,2,24,6,1,9.968722723305177,64578.0566252433
47,B,L,300.0643584521385,310.03308117544367,1630.0,36.0,110.52423968684133,No failure,2019,5,9,3,2,9.968722723305177,58680.0
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.6,171.0,No failure,2019,5,10,4,2,9.968722723305177,57950.71429854769
47,A,L,302.2,311.1,1447.0,39.9,110.52423968684133,No failure,2019,5,10,4,2,8.900000000000034,57735.299999999996
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,52.8,176.0,No failure,2019,5,11,5,2,9.968722723305177,81377.5988022159
47,A,M,302.2,311.1,1728.0,39.9,110.52423968684133,No failure,2019,5,10,4,2,8.900000000000034,68947.2
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.8,182.0,No failure,2019,8,26,0,3,9.968722723305177,47470.265967959276
47,B,L,300.0643584521385,310.03308117544367,1477.0,41.4,110.52423968684133,No failure,2019,8,25,6,3,9.968722723305177,61147.799999999996
47,A,L,302.1,310.9,1658.0,39.9,110.52423968684133,No failure,2019,12,3,1,4,8.799999999999955,66154.2
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,23.4,188.0,No failure,2019,12,6,4,4,9.968722723305177,36065.07219643659
47,B,M,300.0643584521385,310.03308117544367,1783.0,23.1,110.52423968684133,No failure,2019,12,2,0,4,9.968722723305177,41187.3
47,A,M,302.0,310.9,1558.0,39.9,110.52423968684133,No failure,2019,12,2,0,4,8.899999999999977,62164.2
47,B,L,300.0643584521385,310.03308117544367,1351.0,49.5,110.52423968684133,No failure,2019,12,7,5,4,9.968722723305177,66874.5
47,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,42.5,198.0,No failure,2020,3,3,1,1,9.968722723305177,65502.80206617757
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.7,203.0,No failure,2020,2,27,3,1,9.968722723305177,47316.141727803566
47,A,L,302.1,311.0,1364.0,39.9,110.52423968684133,No failure,2020,2,28,4,1,8.899999999999977,54423.6
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,60.3,207.0,Overstrain Failure,2020,3,3,1,1,9.968722723305177,92936.91681389429
47,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,26.1,210.0,No failure,2020,2,28,4,1,9.968722723305177,40226.42668064082
47,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.1,215.0,No failure,2020,6,11,3,2,9.968722723305177,52556.36589309777
47,B,L,300.0643584521385,310.03308117544367,1566.0,37.8,110.52423968684133,No failure,2020,6,12,4,2,9.968722723305177,59194.799999999996
47,A,L,302.0,310.9,1455.0,39.9,110.52423968684133,No failure,2020,6,9,1,2,8.899999999999977,58054.5
47,A,H,302.0,310.9,1679.0,39.9,110.52423968684133,No failure,2020,6,12,4,2,8.899999999999977,66992.09999999999
47,A,L,302.0,310.8,2143.0,39.9,110.52423968684133,No failure,2020,6,9,1,2,8.800000000000011,85505.7
47,A,L,302.0,310.8,1447.0,39.9,110.52423968684133,No failure,2020,10,5,0,4,8.800000000000011,57735.299999999996
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.3,231.0,Overstrain Failure,2020,10,1,3,4,9.968722723305177,77524.4927983231
47,B,L,300.0643584521385,310.03308117544367,1772.0,27.1,110.52423968684133,No failure,2021,1,6,2,1,9.968722723305177,48021.200000000004
47,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.0,235.0,Tool Wear Failure,2021,4,21,2,2,9.968722723305177,44696.029645156465
48,A,L,302.0,310.8,1454.0,39.9,110.52423968684133,No failure,2014,3,2,6,1,8.800000000000011,58014.6
48,B,L,300.0643584521385,310.03308117544367,1445.0,49.1,110.52423968684133,No failure,2014,3,5,2,1,9.968722723305177,70949.5
48,B,M,300.0643584521385,310.03308117544367,1609.0,35.2,110.52423968684133,No failure,2014,3,5,2,1,9.968722723305177,56636.8
48,A,L,302.0,310.9,1546.0,39.9,110.52423968684133,No failure,2014,3,4,1,1,8.899999999999977,61685.399999999994
48,A,L,301.9,310.8,1567.0,39.9,110.52423968684133,No failure,2014,3,4,1,1,8.900000000000034,62523.299999999996
48,B,L,300.0643584521385,310.03308117544367,1767.0,27.4,110.52423968684133,No failure,2014,5,19,0,2,9.968722723305177,48415.799999999996
48,A,L,302.0,310.9,1539.0,39.9,110.52423968684133,No failure,2014,5,20,1,2,8.899999999999977,61406.1
48,B,L,300.0643584521385,310.03308117544367,1564.0,39.0,110.52423968684133,No failure,2014,5,22,3,2,9.968722723305177,60996.0
48,B,M,300.0643584521385,310.03308117544367,1445.0,46.3,110.52423968684133,No failure,2014,5,21,2,2,9.968722723305177,66903.5
48,A,M,301.9,310.9,1419.0,39.9,110.52423968684133,No failure,2014,5,19,0,2,9.0,56618.1
48,B,M,300.0643584521385,310.03308117544367,1881.0,20.9,110.52423968684133,No failure,2014,7,30,2,3,9.968722723305177,39312.899999999994
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,46.2,26.0,No failure,2014,8,2,5,3,9.968722723305177,71205.39895193891
48,B,L,300.0643584521385,310.03308117544367,1455.0,46.0,110.52423968684133,No failure,2014,8,1,4,3,9.968722723305177,66930.0
48,B,L,300.0643584521385,310.03308117544367,2691.0,12.1,110.52423968684133,Power Failure,2014,10,14,1,4,9.968722723305177,32561.1
48,A,L,301.8,310.8,1505.0,39.9,110.52423968684133,No failure,2014,10,13,0,4,9.0,60049.5
48,A,L,301.8,310.8,1456.0,39.9,110.52423968684133,No failure,2014,10,17,4,4,9.0,58094.4
48,A,L,301.8,310.8,1383.0,39.9,110.52423968684133,No failure,2014,12,26,4,4,9.0,55181.7
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,39.0,No failure,2014,12,27,5,4,9.968722723305177,60416.70214103908
48,A,M,301.9,310.9,2305.0,39.9,110.52423968684133,No failure,2014,12,31,2,4,9.0,91969.5
48,A,M,301.9,310.9,1456.0,39.9,110.52423968684133,No failure,2014,12,29,0,4,9.0,58094.4
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,22.7,48.0,No failure,2014,12,26,4,4,9.968722723305177,34986.20251534661
48,B,L,300.0643584521385,310.03308117544367,1597.0,36.9,110.52423968684133,No failure,2015,4,10,4,2,9.968722723305177,58929.299999999996
48,B,L,300.0643584521385,310.03308117544367,1495.0,38.6,110.52423968684133,No failure,2015,4,10,4,2,9.968722723305177,57707.0
48,A,M,302.0,310.9,1456.0,39.9,110.52423968684133,No failure,2015,4,9,3,2,8.899999999999977,58094.4
48,A,L,301.9,310.8,1465.0,39.9,110.52423968684133,No failure,2015,4,7,1,2,8.900000000000034,58453.5
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,55.5,59.0,No failure,2015,7,16,3,3,9.968722723305177,85538.95328642013
48,A,L,301.9,310.8,1906.0,39.9,110.52423968684133,No failure,2015,7,20,0,3,8.900000000000034,76049.4
48,A,L,302.0,310.9,1446.0,39.9,110.52423968684133,No failure,2015,7,17,4,3,8.899999999999977,57695.4
48,A,L,302.0,310.8,1948.0,39.9,110.52423968684133,No failure,2015,7,19,6,3,8.800000000000011,77725.2
48,B,L,300.0643584521385,310.03308117544367,1480.0,47.1,110.52423968684133,No failure,2015,10,10,5,4,9.968722723305177,69708.0
48,B,M,300.0643584521385,310.03308117544367,1511.0,37.6,110.52423968684133,No failure,2015,10,10,5,4,9.968722723305177,56813.6
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.0,73.0,No failure,2015,10,10,5,4,9.968722723305177,72438.39287318461
48,A,L,301.9,310.7,1429.0,39.9,110.52423968684133,No failure,2015,10,12,0,4,8.800000000000011,57017.1
48,B,L,300.0643584521385,310.03308117544367,1405.0,48.8,110.52423968684133,No failure,2015,10,12,0,4,9.968722723305177,68564.0
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.9,80.0,No failure,2016,1,6,2,1,9.968722723305177,73825.51103458602
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,58.1,83.0,No failure,2016,1,4,0,1,9.968722723305177,89546.18353046864
48,B,L,300.0643584521385,310.03308117544367,1331.0,68.6,110.52423968684133,Power Failure,2016,4,10,6,2,9.968722723305177,91306.59999999999
48,A,L,301.9,310.6,1610.0,39.9,110.52423968684133,No failure,2016,4,5,1,2,8.700000000000045,64239.0
48,A,M,301.9,310.6,1412.0,39.9,110.52423968684133,No failure,2016,4,5,1,2,8.700000000000045,56338.799999999996
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.7,92.0,No failure,2016,4,5,1,2,9.968722723305177,65811.050546489
48,A,L,302.0,310.6,1583.0,39.9,110.52423968684133,No failure,2016,4,5,1,2,8.600000000000023,63161.7
48,B,M,300.0643584521385,310.03308117544367,1539.0,37.4,110.52423968684133,No failure,2016,7,2,5,3,9.968722723305177,57558.6
48,B,L,300.0643584521385,310.03308117544367,1635.0,39.8,110.52423968684133,No failure,2016,7,3,6,3,9.968722723305177,65072.99999999999
48,A,H,302.1,310.7,1294.0,39.9,110.52423968684133,Heat Dissipation Failure,2016,9,28,2,3,8.599999999999966,51630.6
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,22.0,106.0,No failure,2016,9,28,2,3,9.968722723305177,33907.332834256624
48,A,L,302.0,310.4,1357.0,39.9,110.52423968684133,Heat Dissipation Failure,2016,9,30,4,3,8.399999999999977,54144.299999999996
48,A,L,302.0,310.4,1336.0,39.9,110.52423968684133,Heat Dissipation Failure,2016,9,28,2,3,8.399999999999977,53306.4
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,112.0,No failure,2016,9,28,2,3,9.968722723305177,60416.70214103908
48,A,M,302.0,310.4,1567.0,39.9,110.52423968684133,No failure,2017,1,15,6,1,8.399999999999977,62523.299999999996
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.6,117.0,No failure,2017,1,15,6,1,9.968722723305177,54868.22949543345
48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,23.6,119.0,No failure,2017,1,15,6,1,9.968722723305177,36373.32067674802
48,A,L,302.0,310.5,1567.0,39.9,110.52423968684133,No failure,2017,1,20,4,1,8.5,62523.299999999996
48,A,L,301.9,310.4,1376.0,39.9,110.52423968684133,Heat Dissipation Failure,2017,3,25,5,1,8.5,54902.4
48,A,L,301.9,310.5,1477.0,39.9,110.52423968684133,No failure,2017,3,21,1,1,8.600000000000023,58932.299999999996
48,A,M,301.9,310.5,1590.0,39.9,110.52423968684133,No failure,2017,6,14,2,2,8.600000000000023,63441.0
48,A,L,302.0,310.5,2197.0,39.9,110.52423968684133,No failure,2017,6,14,2,2,8.5,87660.3
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,135.0,No failure,2017,6,15,3,2,9.968722723305177,50706.875011229225
48,A,H,302.0,310.5,1812.0,39.9,110.52423968684133,No failure,2017,6,15,3,2,8.5,72298.8
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.1,143.0,No failure,2017,6,11,6,2,9.968722723305177,49473.88108998354
48,A,L,302.0,310.5,1651.0,39.9,110.52423968684133,No failure,2017,8,17,3,3,8.5,65874.9
48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.2,148.0,No failure,2017,11,23,3,4,9.968722723305177,66581.67174726757
48,A,L,301.9,310.4,1370.0,39.9,110.52423968684133,Heat Dissipation Failure,2017,11,26,6,4,8.5,54663.0
48,A,L,301.9,310.4,1518.0,39.9,110.52423968684133,No failure,2017,11,25,5,4,8.5,60568.2
48,A,L,302.0,310.3,1648.0,39.9,110.52423968684133,No failure,2018,3,11,6,1,8.300000000000011,65755.2
48,B,L,300.0643584521385,310.03308117544367,1464.0,47.2,110.52423968684133,No failure,2018,3,9,4,1,9.968722723305177,69100.8
48,B,L,300.0643584521385,310.03308117544367,1895.0,23.2,110.52423968684133,No failure,2018,3,6,1,1,9.968722723305177,43964.0
48,B,L,300.0643584521385,310.03308117544367,1884.0,23.4,110.52423968684133,No failure,2018,3,7,2,1,9.968722723305177,44085.6
48,B,L,300.0643584521385,310.03308117544367,1450.0,46.6,110.52423968684133,No failure,2018,6,18,0,2,9.968722723305177,67570.0
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,167.0,No failure,2018,6,20,2,2,9.968722723305177,66889.92022757897
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.6,169.0,No failure,2018,6,16,5,2,9.968722723305177,76445.62311723312
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,171.0,No failure,2018,6,17,6,2,9.968722723305177,54251.73253481061
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,51.1,173.0,No failure,2018,9,6,3,3,9.968722723305177,78757.4867195688
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.1,175.0,No failure,2018,11,20,1,4,9.968722723305177,41767.669082197935
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.8,177.0,No failure,2018,11,19,0,4,9.968722723305177,33599.0843539452
48,B,M,300.0643584521385,310.03308117544367,1475.0,47.8,110.52423968684133,No failure,2019,2,6,2,1,9.968722723305177,70505.0
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.7,182.0,No failure,2019,4,10,2,2,9.968722723305177,71976.02015271748
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.0,184.0,No failure,2019,4,8,0,2,9.968722723305177,63190.93846384189
48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,187.0,No failure,2019,4,8,0,2,9.968722723305177,61187.323341817646
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.3,192.0,No failure,2019,4,10,2,2,9.968722723305177,85230.7048061087
48,A,L,302.0,310.6,1358.0,39.9,110.52423968684133,No failure,2019,4,11,3,2,8.600000000000023,54184.2
48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,54.7,196.0,No failure,2019,6,29,5,2,9.968722723305177,84305.95936517444
48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,58.4,201.0,No failure,2019,6,30,6,2,9.968722723305177,90008.55625093577
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.7,204.0,Overstrain Failure,2019,7,2,1,3,9.968722723305177,85847.20176673155
48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.7,206.0,No failure,2019,7,4,3,3,9.968722723305177,73517.2625542746
48,A,L,302.1,310.7,1325.0,39.9,110.52423968684133,Heat Dissipation Failure,2019,10,25,4,4,8.599999999999966,52867.5
48,A,M,302.1,310.7,1376.0,39.9,110.52423968684133,Heat Dissipation Failure,2019,10,24,3,4,8.599999999999966,54902.4
48,A,M,302.1,310.7,1364.0,39.9,110.52423968684133,Heat Dissipation Failure,2019,12,24,1,4,8.599999999999966,54423.6
49,A,L,302.2,310.6,1462.0,39.9,110.52423968684133,No failure,2014,3,22,5,1,8.400000000000034,58333.799999999996
49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.9,2.0,No failure,2014,3,21,4,1,9.968722723305177,59954.32942057194
49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.6,5.0,No failure,2014,3,20,3,1,9.968722723305177,82610.5927234616
49,A,L,302.1,310.6,1439.0,39.9,110.52423968684133,No failure,2014,3,20,3,1,8.5,57416.1
49,B,M,300.0643584521385,310.03308117544367,1623.0,34.3,110.52423968684133,No failure,2014,3,19,2,1,9.968722723305177,55668.899999999994
49,B,H,300.0643584521385,310.03308117544367,1438.0,43.2,110.52423968684133,No failure,2014,7,4,4,3,9.968722723305177,62121.600000000006
49,B,L,300.0643584521385,310.03308117544367,1708.0,24.8,110.52423968684133,No failure,2014,7,4,4,3,9.968722723305177,42358.4
49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.7,19.0,No failure,2014,7,2,2,3,9.968722723305177,50398.626530917805
49,A,L,301.9,310.4,1286.0,39.9,110.52423968684133,Heat Dissipation Failure,2014,7,2,2,3,8.5,51311.4
49,B,L,300.0643584521385,310.03308117544367,1485.0,46.3,110.52423968684133,No failure,2014,7,2,2,3,9.968722723305177,68755.5
49,A,M,301.8,310.3,1409.0,39.9,110.52423968684133,No failure,2014,9,2,1,3,8.5,56219.1
49,A,L,301.8,310.3,1765.0,39.9,110.52423968684133,No failure,2014,9,4,3,3,8.5,70423.5
49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.8,31.0,No failure,2014,9,5,4,3,9.968722723305177,44387.78116484504
49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,26.7,33.0,No failure,2014,9,6,5,3,9.968722723305177,41151.17212157509
49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.0,36.0,No failure,2014,12,13,5,4,9.968722723305177,73979.63527474173
49,A,L,301.7,310.1,1384.0,39.9,110.52423968684133,No failure,2014,12,16,1,4,8.400000000000034,55221.6
49,A,L,301.7,310.2,1311.0,39.9,110.52423968684133,Heat Dissipation Failure,2015,4,5,6,2,8.5,52308.9
49,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.8,42.0,No failure,2015,4,6,0,2,9.968722723305177,47470.265967959276
