Date,System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic
2015-10-12 07:23:00,48,A,L,301.9,310.7,1429.0,39.9,110.52423968684131,No failure
2015-10-12 02:07:00,48,B,L,300.0643584521385,310.03308117544367,1405.0,48.8,110.52423968684131,No failure
2016-01-06 03:52:00,48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.9,80.0,No failure
2016-01-04 20:45:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,58.1,83.0,No failure
2016-04-10 11:54:00,48,B,L,300.0643584521385,310.03308117544367,1331.0,68.6,110.52423968684131,Power Failure
2016-04-05 09:09:00,48,A,L,301.9,310.6,1610.0,39.9,110.52423968684131,No failure
2016-04-05 05:42:00,48,A,M,301.9,310.6,1412.0,39.9,110.52423968684131,No failure
2016-04-05 15:58:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.7,92.0,No failure
2016-04-05 22:49:00,48,A,L,302.0,310.6,1583.0,39.9,110.52423968684131,No failure
2016-07-02 15:09:00,48,B,M,300.0643584521385,310.03308117544367,1539.0,37.4,110.52423968684131,No failure
2016-07-03 15:41:00,48,B,L,300.0643584521385,310.03308117544367,1635.0,39.8,110.52423968684131,No failure
2016-09-28 02:01:00,48,A,H,302.1,310.7,1294.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-09-28 06:05:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,22.0,106.0,No failure
2016-09-30 13:28:00,48,A,L,302.0,310.4,1357.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-09-28 19:21:00,48,A,L,302.0,310.4,1336.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-09-28 20:19:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,112.0,No failure
2017-01-15 13:33:00,48,A,M,302.0,310.4,1567.0,39.9,110.52423968684131,No failure
2017-01-15 06:16:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.6,117.0,No failure
2017-01-15 05:39:00,48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,23.6,119.0,No failure
2017-01-20 07:50:00,48,A,L,302.0,310.5,1567.0,39.9,110.52423968684131,No failure
2017-03-25 01:54:00,48,A,L,301.9,310.4,1376.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-03-21 04:41:00,48,A,L,301.9,310.5,1477.0,39.9,110.52423968684131,No failure
2017-06-14 13:02:00,48,A,M,301.9,310.5,1590.0,39.9,110.52423968684131,No failure
2017-06-14 07:24:00,48,A,L,302.0,310.5,2197.0,39.9,110.52423968684131,No failure
2017-06-15 02:23:00,48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,135.0,No failure
2017-06-15 00:15:00,48,A,H,302.0,310.5,1812.0,39.9,110.52423968684131,No failure
2017-06-11 12:13:00,48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.1,143.0,No failure
2017-08-17 17:18:00,48,A,L,302.0,310.5,1651.0,39.9,110.52423968684131,No failure
2017-11-23 10:59:00,48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.2,148.0,No failure
2017-11-26 18:06:00,48,A,L,301.9,310.4,1370.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-11-25 14:31:00,48,A,L,301.9,310.4,1518.0,39.9,110.52423968684131,No failure
2018-03-11 17:41:00,48,A,L,302.0,310.3,1648.0,39.9,110.52423968684131,No failure
2018-03-09 19:17:00,48,B,L,300.0643584521385,310.03308117544367,1464.0,47.2,110.52423968684131,No failure
2018-03-06 23:44:00,48,B,L,300.0643584521385,310.03308117544367,1895.0,23.2,110.52423968684131,No failure
2018-03-07 00:40:00,48,B,L,300.0643584521385,310.03308117544367,1884.0,23.4,110.52423968684131,No failure
2018-06-18 19:39:00,48,B,L,300.0643584521385,310.03308117544367,1450.0,46.6,110.52423968684131,No failure
2018-06-20 20:16:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,167.0,No failure
2018-06-16 20:11:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.6,169.0,No failure
2018-06-17 15:41:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,171.0,No failure
2018-09-06 08:44:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,51.1,173.0,No failure
2018-11-20 12:24:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.1,175.0,No failure
2018-11-19 05:14:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.8,177.0,No failure
2019-02-06 01:22:00,48,B,M,300.0643584521385,310.03308117544367,1475.0,47.8,110.52423968684131,No failure
2019-04-10 12:04:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.7,182.0,No failure
2019-04-08 17:22:00,48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.0,184.0,No failure
2019-04-08 07:50:00,48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,187.0,No failure
2019-04-10 04:11:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.3,192.0,No failure
2019-04-11 19:04:00,48,A,L,302.0,310.6,1358.0,39.9,110.52423968684131,No failure
2019-06-29 19:10:00,48,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,54.7,196.0,No failure
2019-06-30 15:27:00,48,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,58.4,201.0,No failure
2019-07-02 12:03:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.7,204.0,Overstrain Failure
2019-07-04 04:35:00,48,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.7,206.0,No failure
2019-10-25 07:54:00,48,A,L,302.1,310.7,1325.0,39.9,110.52423968684131,Heat Dissipation Failure
2019-10-24 09:44:00,48,A,M,302.1,310.7,1376.0,39.9,110.52423968684131,Heat Dissipation Failure
2019-12-24 22:31:00,48,A,M,302.1,310.7,1364.0,39.9,110.52423968684131,Heat Dissipation Failure
2014-03-22 05:22:00,49,A,L,302.2,310.6,1462.0,39.9,110.52423968684131,No failure
2014-03-21 02:04:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.9,2.0,No failure
2014-03-20 17:50:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.6,5.0,No failure
2014-03-20 03:45:00,49,A,L,302.1,310.6,1439.0,39.9,110.52423968684131,No failure
2014-03-19 03:51:00,49,B,M,300.0643584521385,310.03308117544367,1623.0,34.3,110.52423968684131,No failure
2014-07-04 15:50:00,49,B,H,300.0643584521385,310.03308117544367,1438.0,43.2,110.52423968684131,No failure
2014-07-04 00:54:00,49,B,L,300.0643584521385,310.03308117544367,1708.0,24.8,110.52423968684131,No failure
2014-07-02 05:09:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.7,19.0,No failure
2014-07-02 05:23:00,49,A,L,301.9,310.4,1286.0,39.9,110.52423968684131,Heat Dissipation Failure
2014-07-02 19:57:00,49,B,L,300.0643584521385,310.03308117544367,1485.0,46.3,110.52423968684131,No failure
2014-09-02 14:01:00,49,A,M,301.8,310.3,1409.0,39.9,110.52423968684131,No failure
2014-09-04 08:46:00,49,A,L,301.8,310.3,1765.0,39.9,110.52423968684131,No failure
2014-09-05 06:58:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.8,31.0,No failure
2014-09-06 04:14:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,26.7,33.0,No failure
2014-12-13 19:21:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.0,36.0,No failure
2014-12-16 07:55:00,49,A,L,301.7,310.1,1384.0,39.9,110.52423968684131,No failure
2015-04-05 10:53:00,49,A,L,301.7,310.2,1311.0,39.9,110.52423968684131,Heat Dissipation Failure
2015-04-06 10:27:00,49,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.8,42.0,No failure
2015-04-04 11:28:00,49,A,L,301.7,310.2,1331.0,39.9,110.52423968684131,Heat Dissipation Failure
2015-04-02 08:44:00,49,B,H,300.0643584521385,310.03308117544367,1462.0,38.3,110.52423968684131,No failure
2015-04-02 12:32:00,49,A,L,301.7,310.1,1424.0,39.9,110.52423968684131,No failure
2015-06-12 08:02:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.6,56.0,No failure
2015-06-17 09:02:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.0,58.0,No failure
2015-06-16 20:32:00,49,A,M,301.8,310.3,1465.0,39.9,110.52423968684131,No failure
2015-08-21 00:34:00,49,B,L,300.0643584521385,310.03308117544367,1482.0,41.4,110.52423968684131,No failure
2015-08-19 05:22:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.0,65.0,No failure
2015-08-21 07:03:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.3,67.0,No failure
2015-11-21 14:45:00,49,A,L,301.9,310.4,1603.0,39.9,110.52423968684131,No failure
2015-11-20 17:38:00,49,A,L,301.9,310.4,1610.0,39.9,110.52423968684131,No failure
2015-11-22 17:18:00,49,A,M,301.9,310.4,1373.0,39.9,110.52423968684131,Heat Dissipation Failure
2015-11-22 11:51:00,49,A,M,302.0,310.5,1425.0,39.9,110.52423968684131,No failure
2016-02-02 01:30:00,49,A,M,302.0,310.4,1212.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-01-28 10:53:00,49,A,M,302.0,310.4,1828.0,39.9,110.52423968684131,No failure
2016-04-18 15:15:00,49,A,L,302.0,310.5,1370.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-04-16 15:42:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,25.1,87.0,No failure
2016-04-19 04:03:00,49,A,L,302.0,310.5,1263.0,39.9,110.52423968684131,Heat Dissipation Failure
2016-04-17 13:33:00,49,B,L,300.0643584521385,310.03308117544367,1889.0,21.5,110.52423968684131,No failure
2016-04-20 19:35:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,94.0,No failure
2016-07-18 15:21:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.1,97.0,No failure
2016-07-19 08:11:00,49,A,H,301.9,310.3,1653.0,39.9,110.52423968684131,No failure
2016-07-19 19:10:00,49,B,L,300.0643584521385,310.03308117544367,1591.0,29.8,110.52423968684131,No failure
2016-10-10 09:48:00,49,A,L,302.1,310.5,1696.0,39.9,110.52423968684131,No failure
2016-10-12 04:36:00,49,A,L,302.2,310.6,1346.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-01-05 16:18:00,49,B,M,300.0643584521385,310.03308117544367,1507.0,40.4,110.52423968684131,No failure
2017-04-14 00:20:00,49,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,48.7,114.0,No failure
2017-04-16 08:27:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.9,119.0,No failure
2017-04-10 22:56:00,49,B,L,300.0643584521385,310.03308117544367,1632.0,30.5,110.52423968684131,No failure
2017-07-29 10:54:00,49,B,L,300.0643584521385,310.03308117544367,1559.0,36.0,110.52423968684131,No failure
2017-07-29 01:30:00,49,A,M,302.2,310.6,1355.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-07-30 18:35:00,49,B,M,300.0643584521385,310.03308117544367,1832.0,23.7,110.52423968684131,No failure
2017-11-11 13:55:00,49,B,L,300.0643584521385,310.03308117544367,1386.0,50.0,110.52423968684131,No failure
2017-11-09 05:31:00,49,A,M,302.2,310.6,1346.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-01-16 17:42:00,49,A,L,302.3,310.7,1499.0,39.9,110.52423968684131,No failure
2018-01-13 20:14:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.4,139.0,No failure
2018-01-13 20:34:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,141.0,No failure
2018-03-17 11:01:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,144.0,No failure
2018-03-20 09:33:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.4,146.0,No failure
2018-03-17 17:14:00,49,A,L,302.4,310.9,1349.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-03-20 22:35:00,49,A,L,302.4,310.8,1686.0,39.9,110.52423968684131,No failure
2018-03-16 22:36:00,49,A,M,302.4,310.7,1521.0,39.9,110.52423968684131,No failure
2018-05-30 16:57:00,49,A,L,302.4,310.7,1362.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-06-01 08:50:00,49,A,L,302.3,310.7,1402.0,39.9,110.52423968684131,No failure
2018-06-01 00:03:00,49,A,L,302.2,310.6,1334.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-09-25 14:39:00,49,A,L,302.2,310.6,1348.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-12-23 02:47:00,49,B,M,300.0643584521385,310.03308117544367,1570.0,34.6,110.52423968684131,No failure
2018-12-24 17:16:00,49,B,M,300.0643584521385,310.03308117544367,1601.0,33.0,110.52423968684131,No failure
2018-12-26 04:10:00,49,B,M,300.0643584521385,310.03308117544367,1611.0,31.8,110.52423968684131,No failure
2019-04-21 04:03:00,49,A,L,302.4,310.9,1560.0,39.9,110.52423968684131,No failure
2019-04-20 09:11:00,49,B,H,300.0643584521385,310.03308117544367,1444.0,40.7,110.52423968684131,No failure
2019-07-26 06:43:00,49,B,L,300.0643584521385,310.03308117544367,1317.0,59.4,110.52423968684131,No failure
2019-07-25 06:47:00,49,A,M,302.5,311.0,1463.0,39.9,110.52423968684131,No failure
2019-07-28 06:07:00,49,B,L,300.0643584521385,310.03308117544367,1634.0,34.2,110.52423968684131,No failure
2019-09-30 09:08:00,49,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.2,186.0,No failure
2019-10-02 16:37:00,49,B,L,300.0643584521385,310.03308117544367,1548.0,38.4,110.52423968684131,No failure
2020-01-25 12:50:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.6,190.0,No failure
2020-01-24 03:13:00,49,B,L,300.0643584521385,310.03308117544367,1573.0,36.5,110.52423968684131,No failure
2020-01-26 17:28:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.5,195.0,No failure
2020-04-04 18:21:00,49,A,M,302.5,311.1,1638.0,39.9,110.52423968684131,No failure
2020-04-05 20:05:00,49,B,L,300.0643584521385,310.03308117544367,1571.0,34.2,110.52423968684131,No failure
2020-04-04 17:30:00,49,B,L,300.0643584521385,310.03308117544367,2211.0,15.4,110.52423968684131,No failure
2020-07-19 14:07:00,49,A,L,302.4,311.0,1555.0,39.9,110.52423968684131,No failure
2020-07-15 20:56:00,49,A,M,302.3,310.9,1558.0,39.9,110.52423968684131,No failure
2020-07-19 02:21:00,49,A,M,302.3,310.9,1523.0,39.9,110.52423968684131,No failure
2020-07-17 09:43:00,49,B,L,300.0643584521385,310.03308117544367,1723.0,26.3,110.52423968684131,No failure
2020-10-20 05:57:00,49,A,M,302.3,310.8,1721.0,39.9,110.52423968684131,No failure
2020-10-17 08:30:00,49,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,30.4,218.0,Tool Wear Failure
2014-03-18 00:16:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.3,0.0,No failure
2014-03-16 08:26:00,50,B,M,300.0643584521385,310.03308117544367,1422.0,47.0,110.52423968684131,No failure
2014-03-18 11:12:00,50,B,L,300.0643584521385,310.03308117544367,1565.0,35.3,110.52423968684131,No failure
2014-03-21 21:57:00,50,A,L,302.1,310.7,1314.0,39.9,110.52423968684131,Heat Dissipation Failure
2014-06-30 23:00:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,60.5,10.0,No failure
2014-09-02 04:39:00,50,B,L,300.0643584521385,310.03308117544367,1465.0,40.7,110.52423968684131,No failure
2014-09-04 20:42:00,50,B,L,300.0643584521385,310.03308117544367,1573.0,36.6,110.52423968684131,No failure
2014-09-03 04:00:00,50,B,M,300.0643584521385,310.03308117544367,2157.0,17.8,110.52423968684131,No failure
2014-11-08 20:42:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.3,20.0,No failure
2014-11-07 22:17:00,50,A,L,301.9,310.6,1462.0,39.9,110.52423968684131,No failure
2015-02-07 15:30:00,50,B,M,300.0643584521385,310.03308117544367,1479.0,40.5,110.52423968684131,No failure
2015-02-05 22:19:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,26.8,27.0,No failure
2015-02-08 02:49:00,50,B,M,300.0643584521385,310.03308117544367,1260.0,65.9,110.52423968684131,No failure
2015-02-05 10:12:00,50,B,L,300.0643584521385,310.03308117544367,1467.0,39.3,110.52423968684131,No failure
2015-04-09 12:51:00,50,A,M,302.0,310.6,1535.0,39.9,110.52423968684131,No failure
2015-04-12 11:35:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.9,37.0,No failure
2015-04-08 14:29:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.1,39.0,No failure
2015-07-10 00:16:00,50,A,L,302.1,310.7,1359.0,39.9,110.52423968684131,Heat Dissipation Failure
2015-07-05 05:58:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.1,43.0,No failure
2015-07-05 21:45:00,50,B,L,300.0643584521385,310.03308117544367,1383.0,46.9,110.52423968684131,No failure
2015-07-08 16:02:00,50,B,L,300.0643584521385,310.03308117544367,2203.0,16.6,110.52423968684131,No failure
2015-07-07 04:45:00,50,A,M,302.2,310.8,1408.0,39.9,110.52423968684131,No failure
2015-10-03 19:02:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.9,52.0,No failure
2015-10-03 18:57:00,50,B,L,300.0643584521385,310.03308117544367,1340.0,47.8,110.52423968684131,No failure
2015-09-29 04:46:00,50,B,L,300.0643584521385,310.03308117544367,1452.0,42.3,110.52423968684131,No failure
2015-10-01 08:04:00,50,A,M,302.2,310.9,1302.0,39.9,110.52423968684131,No failure
2015-10-03 23:18:00,50,B,H,300.0643584521385,310.03308117544367,1522.0,35.9,110.52423968684131,No failure
2015-12-31 17:32:00,50,B,L,300.0643584521385,310.03308117544367,1438.0,41.4,110.52423968684131,No failure
2015-12-31 13:32:00,50,A,L,302.2,310.9,1604.0,39.9,110.52423968684131,No failure
2016-03-22 10:59:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,23.2,70.0,No failure
2016-03-21 05:01:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.8,72.0,No failure
2016-07-09 07:28:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.6,75.0,No failure
2016-07-11 02:22:00,50,B,L,300.0643584521385,310.03308117544367,1905.0,20.9,110.52423968684131,No failure
2016-07-10 03:25:00,50,A,L,302.4,311.0,1475.0,39.9,110.52423968684131,No failure
2016-07-09 16:27:00,50,A,L,302.4,311.0,1462.0,39.9,110.52423968684131,No failure
2016-10-24 18:28:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.3,83.0,No failure
2016-10-28 04:27:00,50,A,L,302.4,310.9,1469.0,39.9,110.52423968684131,No failure
2016-10-28 16:41:00,50,B,M,300.0643584521385,310.03308117544367,1520.0,43.0,110.52423968684131,No failure
2017-02-09 13:03:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.5,91.0,No failure
2017-02-06 08:49:00,50,A,L,302.6,311.0,1369.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-02-08 05:14:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.2,95.0,No failure
2017-02-05 15:55:00,50,A,L,302.5,310.9,1330.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-02-07 08:12:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.0,99.0,No failure
2017-04-24 18:40:00,50,A,H,302.5,310.9,1356.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-04-27 17:46:00,50,B,H,300.0643584521385,310.03308117544367,1438.0,51.0,110.52423968684131,No failure
2017-08-04 01:06:00,50,A,M,302.6,311.0,1329.0,39.9,110.52423968684131,Heat Dissipation Failure
2017-08-02 08:28:00,50,B,L,300.0643584521385,310.03308117544367,1284.0,68.0,110.52423968684131,Power Failure
2017-08-04 04:43:00,50,A,M,302.5,311.0,1387.0,39.9,110.52423968684131,No failure
2017-11-09 07:20:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.9,119.0,No failure
2017-11-09 18:40:00,50,A,M,302.6,311.0,1589.0,39.9,110.52423968684131,No failure
2017-11-07 19:52:00,50,A,M,302.7,311.1,1297.0,39.9,110.52423968684131,Heat Dissipation Failure
2018-03-06 20:34:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.1,128.0,No failure
2018-03-07 06:17:00,50,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,130.0,No failure
2018-06-19 16:58:00,50,A,L,302.7,311.1,1730.0,39.9,110.52423968684131,No failure
2018-06-15 13:05:00,50,A,L,302.6,311.0,2001.0,39.9,110.52423968684131,No failure
2018-08-28 17:16:00,50,A,L,302.6,311.0,1620.0,39.9,110.52423968684131,No failure
2018-11-30 13:46:00,50,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,141.0,No failure
2018-12-02 01:03:00,50,A,L,302.6,311.0,1424.0,39.9,110.52423968684131,No failure
2018-11-30 05:29:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.5,146.0,No failure
2018-12-04 22:47:00,50,A,L,302.6,311.0,1520.0,39.9,110.52423968684131,No failure
2018-12-03 22:42:00,50,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.8,150.0,No failure
